ID,Name in English,Degree of endangerment,Countries,Number of speakers,country_count,naive_speakers_per_country
1814,Pareci,Definitely endangered,Brazil,1000.0,1,1000.0
987,Pasi,Definitely endangered,India,1000.0,1,1000.0
1348,Resian,Definitely endangered,Italy,1000.0,1,1000.0
1745,Sake,Severely endangered,Gabon,1000.0,1,1000.0
346,Saterlandic,Severely endangered,Germany,1000.0,1,1000.0
2405,She,Critically endangered,China,1000.0,1,1000.0
1498,Shumashti,Severely endangered,Afghanistan,1000.0,1,1000.0
1747,Sighu,Severely endangered,Gabon,1000.0,1,1000.0
2566,Sobei,Definitely endangered,Indonesia,1000.0,1,1000.0
1740,Tirma,Critically endangered,Sudan,1000.0,1,1000.0
2323,Tombelala,Vulnerable,Indonesia,1000.0,1,1000.0
448,Toto,Critically endangered,India,1000.0,1,1000.0
315,Trio (Suriname),Vulnerable,Suriname,1000.0,1,1000.0
2258,Tum,Definitely endangered,Lao People's Democratic Republic,1000.0,1,1000.0
1414,Tuotomb,Severely endangered,Cameroon,1000.0,1,1000.0
596,Yatê,Severely endangered,Brazil,1000.0,1,1000.0
84,Zay,Severely endangered,Ethiopia,1000.0,1,1000.0
2190,Zenaga (Western Sahara),Critically endangered,Western Sahara,1000.0,1,1000.0
1376,|Gui,Vulnerable,Botswana,1000.0,1,1000.0
1396,ǁAni,Definitely endangered,Botswana,1000.0,1,1000.0
2306,Kodeoha,Vulnerable,Indonesia,1000.0,1,1000.0
1656,Kujarge,Definitely endangered,Chad,1000.0,1,1000.0
2081,Kukatja,Vulnerable,Australia,1000.0,1,1000.0
2207,Hu,Definitely endangered,China,1000.0,1,1000.0
1031,Hualapai,Vulnerable,United States of America,1000.0,1,1000.0
1049,Inkhokvari,Definitely endangered,Russian Federation,1000.0,1,1000.0
521,Danaw,Critically endangered,Myanmar,1000.0,1,1000.0
1320,Ega,Severely endangered,Côte d'Ivoire,1000.0,1,1000.0
75,El Hugeirat,Severely endangered,Sudan,1000.0,1,1000.0
2630,Faghani,Vulnerable,Solomon Islands,1000.0,1,1000.0
1657,Fongoro,Severely endangered,Chad,1000.0,1,1000.0
773,Gambiri,Severely endangered,Afghanistan,1000.0,1,1000.0
1254,Gongduk,Vulnerable,Bhutan,1000.0,1,1000.0
2590,Gorap,Definitely endangered,Indonesia,1000.0,1,1000.0
184,Guugu Yimidhirr,Vulnerable,Australia,1000.0,1,1000.0
1383,Gyem,Critically endangered,Nigeria,1000.0,1,1000.0
2584,Habu,Vulnerable,Timor-Leste,1000.0,1,1000.0
712,Hawaiian,Critically endangered,United States of America,1000.0,1,1000.0
1984,Hértevin,Critically endangered,Turkey,1000.0,1,1000.0
528,Kadu,Severely endangered,Myanmar,1000.0,1,1000.0
2585,Kairui-Midiki,Vulnerable,Timor-Leste,1000.0,1,1000.0
112,Kari,Severely endangered,Democratic Republic of the Congo,1000.0,1,1000.0
1437,Ishkashimi,Severely endangered,Tajikistan,1000.0,1,1000.0
1410,Iyive,Severely endangered,Cameroon,1000.0,1,1000.0
1496,Jiongnai Bunu,Definitely endangered,China,1000.0,1,1000.0
49,Kaande,Severely endangered,Gabon,1000.0,1,1000.0
2226,Kaco',Definitely endangered,Cambodia,1000.0,1,1000.0
1098,Khowa,Definitely endangered,India,1000.0,1,1000.0
1235,Kayabi,Vulnerable,Brazil,1000.0,1,1000.0
1900,Buglé,Definitely endangered,Panama,993.0,1,993.0
1706,Ka'apór,Vulnerable,Brazil,991.0,1,991.0
114,Hadza,Vulnerable,United Republic of Tanzania,975.0,1,975.0
186,Kunwinjku,Vulnerable,Australia,974.0,1,974.0
1781,Bakairi,Vulnerable,Brazil,950.0,1,950.0
2501,Drubea,Vulnerable,New Caledonia (France),946.0,1,946.0
2342,Namonuito,Severely endangered,Micronesia (Federated States of),944.0,1,944.0
602,Machineri (Brazil),Vulnerable,Brazil,937.0,1,937.0
2381,South Slavey,Definitely endangered,Canada,920.0,1,920.0
1707,Wajãpi,Vulnerable,Brazil,905.0,1,905.0
1095,Mewahang,Severely endangered,Nepal,904.0,1,904.0
1261,Awapit,Severely endangered,Ecuador,900.0,1,900.0
1419,Kua,Definitely endangered,Botswana,900.0,1,900.0
290,Chimila,Severely endangered,Colombia,900.0,1,900.0
1865,Pech,Severely endangered,Honduras,900.0,1,900.0
1819,Rikbaktsa,Severely endangered,Brazil,900.0,1,900.0
1741,Njalgulgule,Severely endangered,Sudan,900.0,1,900.0
2490,Caac,Vulnerable,New Caledonia (France),890.0,1,890.0
254,Inuinnaqtun,Definitely endangered,Canada,890.0,1,890.0
435,Darma,Definitely endangered,"India, Nepal",1761.0,2,880.5
2496,Voh-Koné dialects,Definitely endangered,New Caledonia (France),878.0,1,878.0
2353,Kuna (Colombia),Severely endangered,Colombia,876.0,1,876.0
1764,Dení,Vulnerable,Brazil,875.0,1,875.0
302,Lokono (Guyana),Critically endangered,"Guyana, Venezuela (Bolivarian Republic of)",1750.0,2,875.0
562,Tarao,Critically endangered,India,870.0,1,870.0
433,Byangsi,Definitely endangered,"India, Nepal",1734.0,2,867.0
146,Santa María del Mar Huave,Severely endangered,Mexico,862.0,1,862.0
2343,Nukuoro,Definitely endangered,Micronesia (Federated States of),860.0,1,860.0
972,Mixtec of Santa Cruz Itundujia,Definitely endangered,Mexico,851.0,1,851.0
953,"Zapotec of the Southern mountains, northeast",Definitely endangered,Mexico,849.0,1,849.0
2489,Kumak,Vulnerable,New Caledonia (France),847.0,1,847.0
710,Pukapukan,Definitely endangered,Cook Islands,840.0,1,840.0
2598,Lola,Vulnerable,Indonesia,830.0,1,830.0
1785,Ashaninka (Brazil),Vulnerable,Brazil,813.0,1,813.0
2055,Piaroa (Colombia),Definitely endangered,Colombia,800.0,1,800.0
1854,Tuyuca (Brazil),Vulnerable,Brazil,800.0,1,800.0
875,Taos,Definitely endangered,United States of America,800.0,1,800.0
2314,Panasuan,Definitely endangered,Indonesia,800.0,1,800.0
33,Bati,Severely endangered,Cameroon,800.0,1,800.0
2708,Taulil,Vulnerable,Papua New Guinea,800.0,1,800.0
1416,Nubaca,Severely endangered,Cameroon,800.0,1,800.0
1941,Javaé,Definitely endangered,Brazil,800.0,1,800.0
34,Isu,Severely endangered,Cameroon,800.0,1,800.0
1411,Eman,Severely endangered,Cameroon,800.0,1,800.0
1772,Jamamadí,Vulnerable,Brazil,800.0,1,800.0
1124,Kaike,Definitely endangered,Nepal,794.0,1,794.0
372,Kildin Saami,Severely endangered,Russian Federation,787.0,1,787.0
2214,Central Cagayan Agta,Vulnerable,Philippines,779.0,1,779.0
971,Mixtec of Santa Inés de Zaragoza,Definitely endangered,Mexico,775.0,1,775.0
1282,Ocopetatillo Mazatec,Vulnerable,Mexico,757.0,1,757.0
607,Jaqaru,Severely endangered,Peru,750.0,1,750.0
1989,Waiwai (Suriname),Critically endangered,Suriname,750.0,1,750.0
1221,Khamba,Definitely endangered,"China, India",1500.0,2,750.0
1639,Laal,Critically endangered,Chad,749.0,1,749.0
506,Ulcha,Critically endangered,Russian Federation,732.0,1,732.0
2491,Jawe,Vulnerable,New Caledonia (France),729.0,1,729.0
620,Nambiquara do Sul,Vulnerable,Brazil,721.0,1,721.0
2358,North Slavey,Definitely endangered,Canada,720.0,1,720.0
266,Gitksan,Severely endangered,Canada,710.0,1,710.0
2288,Batek,Critically endangered,Malaysia,700.0,1,700.0
1703,Indri,Severely endangered,Sudan,700.0,1,700.0
2269,Enggano,Vulnerable,Indonesia,700.0,1,700.0
2078,Ngaanyatjarra,Vulnerable,Australia,700.0,1,700.0
2406,Mok (China),Definitely endangered,China,700.0,1,700.0
2625,Ngatikese Men's Creole,Definitely endangered,Micronesia (Federated States of),700.0,1,700.0
193,Kalaw Lagaw Ya,Definitely endangered,Australia,700.0,1,700.0
2514,Lakon,Vulnerable,Vanuatu,700.0,1,700.0
1845,Piratapuya (Brazil),Severely endangered,Brazil,700.0,1,700.0
1835,A'ingae / Cofan (Ecuador),Definitely endangered,Ecuador,700.0,1,700.0
18,Animere,Critically endangered,Ghana,700.0,1,700.0
1488,Mountain Guarijío,Vulnerable,Mexico,696.0,1,696.0
496,Nivkh (Sakhalin),Severely endangered,Russian Federation,688.0,1,688.0
1759,Krikati,Vulnerable,Brazil,682.0,1,682.0
273,Dakota,Definitely endangered,Canada,675.0,1,675.0
675,Khamnigan Mongol,Definitely endangered,"China, Mongolia, Russian Federation",2000.0,3,666.6666666666666
1241,Carrier,Severely endangered,Canada,660.0,1,660.0
936,Matlatzinca,Definitely endangered,Mexico,651.0,1,651.0
1856,Wanano / Kotiria (Brazil),Vulnerable,Brazil,650.0,1,650.0
1308,Kasanga,Critically endangered,Guinea-Bissau,650.0,1,650.0
1266,Central Popoloc,Severely endangered,Mexico,641.0,1,641.0
2364,Eastern Ojibwe,Severely endangered,Canada,620.0,1,620.0
1487,River Guarijío,Vulnerable,Mexico,617.0,1,617.0
1858,Yuhup (Brazil),Vulnerable,Brazil,617.0,1,617.0
933,Ocoyoacac Otomí,Severely endangered,Mexico,609.0,1,609.0
2623,Penrhyn,Severely endangered,Cook Islands,600.0,1,600.0
2082,Pintupi,Vulnerable,Australia,600.0,1,600.0
2628,Blablanga,Definitely endangered,Solomon Islands,600.0,1,600.0
2633,Hoava,Vulnerable,Solomon Islands,600.0,1,600.0
1668,Hixkaryána,Vulnerable,Brazil,600.0,1,600.0
2010,Piratapuya (Colombia),Critically endangered,Colombia,600.0,1,600.0
1912,Yaminahua (Brazil),Vulnerable,Brazil,600.0,1,600.0
2627,Teanu,Definitely endangered,Solomon Islands,600.0,1,600.0
716,Sonsorol,Severely endangered,Palau,600.0,1,600.0
1418,Bubia,Severely endangered,Cameroon,600.0,1,600.0
351,Faetar,Definitely endangered,Italy,600.0,1,600.0
897,Chickasaw,Severely endangered,United States of America,600.0,1,600.0
757,Siona / Secoya (Ecuador),Severely endangered,Ecuador,600.0,1,600.0
1734,Mo'da,Critically endangered,Sudan,600.0,1,600.0
497,Northern Selkup,Severely endangered,Russian Federation,600.0,1,600.0
753,Iñapari,Critically endangered,Peru,600.0,1,600.0
1628,Desano (Brazil),Definitely endangered,Brazil,600.0,1,600.0
1236,Kuikuro,Vulnerable,Brazil,600.0,1,600.0
2308,Laiyolo,Definitely endangered,Indonesia,600.0,1,600.0
1648,Koke,Severely endangered,Chad,600.0,1,600.0
2545,Kowiai,Vulnerable,Indonesia,600.0,1,600.0
297,Hodi,Vulnerable,Venezuela (Bolivarian Republic of),600.0,1,600.0
568,Andoke,Severely endangered,Colombia,597.0,1,597.0
980,Southern Tlapanec,Severely endangered,Mexico,592.0,1,592.0
2497,Orowe,Definitely endangered,New Caledonia (France),587.0,1,587.0
633,Mosetén,Severely endangered,Bolivia (Plurinational State of),585.0,1,585.0
715,Norfolk-Pitcairn (Norfolk),Definitely endangered,Norfolk Island (Australia),580.0,1,580.0
2251,Chatong,Definitely endangered,Lao People's Democratic Republic,580.0,1,580.0
2361,Nunatsiavummiutut,Definitely endangered,Canada,575.0,1,575.0
2379,Shuswap,Definitely endangered,Canada,570.0,1,570.0
2500,Xaragure,Vulnerable,New Caledonia (France),566.0,1,566.0
1872,Tapirapé,Vulnerable,Brazil,564.0,1,564.0
1355,Lacandón,Critically endangered,Mexico,563.0,1,563.0
952,Zapotec of Zimatlán de Álvarez,Definitely endangered,Mexico,562.0,1,562.0
800,Chilcotin,Definitely endangered,Canada,560.0,1,560.0
1952,Chácobo,Definitely endangered,Bolivia (Plurinational State of),550.0,1,550.0
2678,Karore,Vulnerable,Papua New Guinea,550.0,1,550.0
2001,Yuhup (Colombia),Definitely endangered,Colombia,550.0,1,550.0
1660,Geme,Critically endangered,Central African Republic,550.0,1,550.0
2631,Gao,Vulnerable,Solomon Islands,550.0,1,550.0
982,Western Tlapanec,Vulnerable,Mexico,549.0,1,549.0
1048,Hinukh,Definitely endangered,Russian Federation,548.0,1,548.0
2656,Anuki,Definitely endangered,Papua New Guinea,542.0,1,542.0
1294,Imeraguen,Definitely endangered,Mauritania,534.0,1,534.0
1122,Narpa,Definitely endangered,Nepal,533.0,1,533.0
1357,Akatek (Mexico),Vulnerable,Mexico,532.0,1,532.0
2354,Naskapi,Vulnerable,Canada,525.0,1,525.0
1038,Archi,Definitely endangered,Russian Federation,524.0,1,524.0
647,Yawanawá,Vulnerable,Brazil,519.0,1,519.0
1175,Raute,Severely endangered,Nepal,518.0,1,518.0
1080,Seri,Vulnerable,Mexico,518.0,1,518.0
1267,Western Popoloc,Severely endangered,Mexico,516.0,1,516.0
872,Yaqui (United States of America),Definitely endangered,United States of America,510.0,1,510.0
1451,Kalapalo,Vulnerable,Brazil,506.0,1,506.0
491,Nganasan,Severely endangered,Russian Federation,505.0,1,505.0
2719,Jakaltek (Mexico),Severely endangered,Mexico,504.0,1,504.0
951,Zapotec of San Antonino el Alto,Definitely endangered,Mexico,504.0,1,504.0
550,Purum,Critically endangered,India,503.0,1,503.0
1612,Bohtan Neo-Aramaic,Severely endangered,"Georgia, Russian Federation",1000.0,2,500.0
736,Bora,Vulnerable,"Colombia, Peru",1000.0,2,500.0
1041,Bats,Severely endangered,Georgia,500.0,1,500.0
1251,Dakpa,Definitely endangered,"Bhutan, India",1000.0,2,500.0
526,Hung,Definitely endangered,"Lao People's Democratic Republic, Viet Nam",1000.0,2,500.0
684,Lokono (Suriname),Severely endangered,"French Guiana (France), Suriname",1000.0,2,500.0
2262,Ormuri,Definitely endangered,"Pakistan, Afghanistan",1000.0,2,500.0
563,Thavung (Laos),Definitely endangered,"Lao People's Democratic Republic, Thailand",1000.0,2,500.0
553,Sach,Definitely endangered,"Lao People's Democratic Republic, Viet Nam",1000.0,2,500.0
2260,Zaiwa,Definitely endangered,"China, India",1000.0,2,500.0
1163,Seke,Vulnerable,Nepal,500.0,1,500.0
2449,Samatu,Critically endangered,China,500.0,1,500.0
996,Quechua of Chachapoyas,Critically endangered,Peru,500.0,1,500.0
1918,Pemon (Brazil),Vulnerable,Brazil,500.0,1,500.0
306,Palikur (French Guyana),Severely endangered,French Guiana (France),500.0,1,500.0
2561,Ormu,Vulnerable,Indonesia,500.0,1,500.0
1644,Tamki,Critically endangered,Chad,500.0,1,500.0
965,Black Mountain,Definitely endangered,Bhutan,500.0,1,500.0
1866,Tawahka,Severely endangered,Honduras,500.0,1,500.0
43,Domaaki,Severely endangered,Pakistan,500.0,1,500.0
522,Ganan,Severely endangered,Myanmar,500.0,1,500.0
1032,Havasupai,Definitely endangered,United States of America,500.0,1,500.0
2615,Busoa,Vulnerable,Indonesia,500.0,1,500.0
1394,Majera,Critically endangered,Cameroon,500.0,1,500.0
2682,Laxudumau,Vulnerable,Papua New Guinea,500.0,1,500.0
1404,Langa,Severely endangered,Cameroon,500.0,1,500.0
2197,Laha (Son La),Definitely endangered,Viet Nam,500.0,1,500.0
1543,Mikasuki,Vulnerable,United States of America,500.0,1,500.0
1299,Mlomp,Critically endangered,Senegal,500.0,1,500.0
2560,Onin,Vulnerable,Indonesia,500.0,1,500.0
772,Maliseet-Passamaquoddy,Severely endangered,United States of America,500.0,1,500.0
321,Warekena (Venezuela),Severely endangered,Venezuela (Bolivarian Republic of),500.0,1,500.0
1890,Ulwa,Severely endangered,Nicaragua,500.0,1,500.0
1472,"Ute (Colorado, Ute Mountain)",Severely endangered,United States of America,500.0,1,500.0
2619,Toratán,Definitely endangered,Indonesia,500.0,1,500.0
237,Walmajarri,Definitely endangered,Australia,500.0,1,500.0
2322,Tomadino,Definitely endangered,Indonesia,500.0,1,500.0
1003,Thavung (Thailand),Severely endangered,Thailand,500.0,1,500.0
1292,Tunisian Judeo-Arabic (Tunisia),Critically endangered,Tunisia,500.0,1,500.0
2319,Taloki,Definitely endangered,Indonesia,500.0,1,500.0
2567,Taikat,Definitely endangered,Indonesia,500.0,1,500.0
2056,Siona / Secoya (Colombia),Critically endangered,Colombia,500.0,1,500.0
2169,Bataan Ayta,Definitely endangered,Philippines,500.0,1,500.0
532,Laha (Lao Cai),Definitely endangered,Viet Nam,500.0,1,500.0
2242,Laghuu,Definitely endangered,Viet Nam,500.0,1,500.0
1050,Khvarshi,Definitely endangered,Russian Federation,500.0,1,500.0
2206,Khmin,Vulnerable,China,500.0,1,500.0
1007,Kensiw (Thailand),Severely endangered,Thailand,500.0,1,500.0
752,Amahuaca,Severely endangered,Peru,500.0,1,500.0
1514,Arbanasi,Severely endangered,Croatia,500.0,1,500.0
542,May,Definitely endangered,"Lao People's Democratic Republic, Viet Nam",1000.0,2,500.0
546,Aheu,Definitely endangered,Lao People's Democratic Republic,500.0,1,500.0
86,Anfillo,Critically endangered,Ethiopia,500.0,1,500.0
681,Baniva,Severely endangered,Venezuela (Bolivarian Republic of),500.0,1,500.0
1937,Pukobyê,Vulnerable,Brazil,494.0,1,494.0
2255,Swoeng,Definitely endangered,Lao People's Democratic Republic,492.0,1,492.0
1730,Wali,Critically endangered,Sudan,487.0,1,487.0
1667,Gavião do Pará,Vulnerable,Brazil,476.0,1,476.0
1395,Hya,Severely endangered,"Cameroon, Nigeria",940.0,2,470.0
1915,Ninam (Brazil),Vulnerable,Brazil,466.0,1,466.0
1626,Zoró,Vulnerable,Brazil,464.0,1,464.0
1917,Sanema (Brazil),Vulnerable,Brazil,462.0,1,462.0
935,Ixtenco Otomí,Severely endangered,Mexico,461.0,1,461.0
1533,Ottawa (Michigan),Critically endangered,United States of America,459.0,1,459.0
2347,Satawal,Severely endangered,Micronesia (Federated States of),458.0,1,458.0
1756,Kanela Apaniekra,Vulnerable,Brazil,458.0,1,458.0
956,Chatino of Zacatepec,Definitely endangered,Mexico,453.0,1,453.0
2653,Tolomako,Definitely endangered,Vanuatu,450.0,1,450.0
750,Sharanahua,Severely endangered,Peru,450.0,1,450.0
899,Koasati (Louisiana),Definitely endangered,United States of America,450.0,1,450.0
82,Shabo,Severely endangered,Ethiopia,450.0,1,450.0
653,Siona  Secoya (Peru),Definitely endangered,Peru,450.0,1,450.0
1544,Koasati (Texas),Definitely endangered,United States of America,450.0,1,450.0
730,Nanti,Vulnerable,Peru,450.0,1,450.0
2527,Demisa,Definitely endangered,Indonesia,450.0,1,450.0
1820,Enawenê-Nawê,Vulnerable,Brazil,445.0,1,445.0
1029,Valle Nacional Chinantec,Definitely endangered,Mexico,442.0,1,442.0
598,Gavião de Rondônia,Vulnerable,Brazil,436.0,1,436.0
1500,Tabasco Náhuatl,Critically endangered,Mexico,434.0,1,434.0
2703,Sera,Severely endangered,Papua New Guinea,432.0,1,432.0
1921,Yecuana (Brazil),Vulnerable,Brazil,430.0,1,430.0
1331,Alabugat Tatar,Definitely endangered,Russian Federation,422.0,1,422.0
950,"Zapotec of the Southern mountains, eastern lowlands",Definitely endangered,Mexico,420.0,1,420.0
931,Western Otomí,Severely endangered,Mexico,415.0,1,415.0
282,Moose Cree,Vulnerable,Canada,405.0,1,405.0
937,Tlahuica,Severely endangered,Mexico,405.0,1,405.0
2370,Ottawa (Canada),Severely endangered,"Canada, United States of America",810.0,2,405.0
616,Katukina do Acre,Severely endangered,Brazil,404.0,1,404.0
1510,Kamaiurá,Vulnerable,Brazil,400.0,1,400.0
363,Istriot,Severely endangered,Croatia,400.0,1,400.0
2305,Kalao,Definitely endangered,Indonesia,400.0,1,400.0
1415,Hijuk,Critically endangered,Cameroon,400.0,1,400.0
1345,Cimbrian,Definitely endangered,Italy,400.0,1,400.0
66,Buga,Critically endangered,Sudan,400.0,1,400.0
1456,Cheyenne (Oklahoma),Severely endangered,United States of America,400.0,1,400.0
1999,Barasana (Colombia),Critically endangered,Colombia,400.0,1,400.0
1403,Beezen,Severely endangered,Cameroon,400.0,1,400.0
2264,Abai Sungai,Definitely endangered,Malaysia,400.0,1,400.0
359,Inari Saami,Severely endangered,Finland,400.0,1,400.0
2320,Talondo,Definitely endangered,Indonesia,400.0,1,400.0
293,Émérillon,Severely endangered,French Guiana (France),400.0,1,400.0
101,Dahalo,Severely endangered,Kenya,400.0,1,400.0
449,Dagur (Amur),Critically endangered,China,400.0,1,400.0
2701,Sengseng,Vulnerable,Papua New Guinea,400.0,1,400.0
1914,Sirionó,Severely endangered,Bolivia (Plurinational State of),400.0,1,400.0
859,Northern Paiute (Nevada),Definitely endangered,United States of America,400.0,1,400.0
2419,Red Gelao (China),Critically endangered,China,400.0,1,400.0
1392,Ndunda,Severely endangered,Nigeria,400.0,1,400.0
588,Manjui,Definitely endangered,"Argentina, Bolivia (Plurinational State of), Paraguay",1200.0,3,400.0
1906,Chorote Iyojwa'ja,Severely endangered,"Argentina, Paraguay",800.0,2,400.0
705,Rapa,Severely endangered,French Polynesia (France),400.0,1,400.0
549,Pupeo,Definitely endangered,China,400.0,1,400.0
1200,Lamongse,Critically endangered,India,400.0,1,400.0
1527,Kickapoo (Oklahoma),Severely endangered,United States of America,400.0,1,400.0
2307,Koroni,Definitely endangered,Indonesia,400.0,1,400.0
873,Kiowa,Severely endangered,United States of America,400.0,1,400.0
1528,Kickapoo (Texas),Severely endangered,United States of America,400.0,1,400.0
769,Kickapoo (Kansas),Severely endangered,United States of America,400.0,1,400.0
969,Mixtec of Zapotitlán,Severely endangered,Mexico,396.0,1,396.0
1977,Sanema (Venezuela),Vulnerable,Venezuela (Bolivarian Republic of),393.0,1,393.0
740,Ese eja,Definitely endangered,"Bolivia (Plurinational State of), Peru",782.0,2,391.0
1409,Ts'ixa,Definitely endangered,Botswana,390.0,1,390.0
1843,Pirahã,Vulnerable,Brazil,389.0,1,389.0
968,Mixtec of San Pedro Tidaá,Severely endangered,Mexico,384.0,1,384.0
2423,Yerong,Severely endangered,China,380.0,1,380.0
1882,A'ingae / Cofan (Colombia),Severely endangered,Colombia,379.0,1,379.0
1237,Yudja,Vulnerable,Brazil,362.0,1,362.0
46,Maslam,Severely endangered,"Cameroon, Chad",723.0,2,361.5
1238,Kisêdjê,Vulnerable,Brazil,351.0,1,351.0
1849,Tenharim,Severely endangered,Brazil,350.0,1,350.0
1839,Nadëb,Definitely endangered,Brazil,350.0,1,350.0
2533,Fayu,Vulnerable,Indonesia,350.0,1,350.0
2640,Bierebo,Vulnerable,Vanuatu,350.0,1,350.0
2519,Awyi,Vulnerable,Indonesia,350.0,1,350.0
2643,Labo,Vulnerable,Vanuatu,350.0,1,350.0
2488,Auye,Vulnerable,Indonesia,350.0,1,350.0
2318,Taje,Critically endangered,Indonesia,350.0,1,350.0
1868,Myky,Vulnerable,Brazil,350.0,1,350.0
303,Mako,Critically endangered,Venezuela (Bolivarian Republic of),345.0,1,345.0
1239,Ikpeng,Vulnerable,Brazil,342.0,1,342.0
430,Barām,Critically endangered,Nepal,342.0,1,342.0
357,Gardiol,Severely endangered,Italy,340.0,1,340.0
1760,Araweté,Vulnerable,Brazil,339.0,1,339.0
926,Northern Pame,Definitely endangered,Mexico,337.0,1,337.0
2388,Thompson,Severely endangered,Canada,335.0,1,335.0
2611,Serili,Vulnerable,Indonesia,328.0,1,328.0
2676,Kaningara,Vulnerable,Papua New Guinea,327.0,1,327.0
914,Misantla Totonac,Critically endangered,Mexico,325.0,1,325.0
2492,Nemi,Definitely endangered,New Caledonia (France),325.0,1,325.0
1621,Nambiquara do Norte,Vulnerable,Brazil,323.0,1,323.0
1810,Matís,Vulnerable,Brazil,322.0,1,322.0
1240,Wauja,Vulnerable,Brazil,321.0,1,321.0
2330,Benggoi,Definitely endangered,Indonesia,320.0,1,320.0
614,Karitiana,Vulnerable,Brazil,320.0,1,320.0
761,Apalai,Vulnerable,Brazil,317.0,1,317.0
910,Southern Zoque,Definitely endangered,Mexico,312.0,1,312.0
446,Tilung,Definitely endangered,Nepal,310.0,1,310.0
1682,Opuuo,Critically endangered,Ethiopia,307.0,1,307.0
642,Panará,Vulnerable,Brazil,306.0,1,306.0
2712,Yimas,Severely endangered,Papua New Guinea,300.0,1,300.0
324,Yawarana,Severely endangered,Venezuela (Bolivarian Republic of),300.0,1,300.0
2325,Waru,Definitely endangered,Indonesia,300.0,1,300.0
2700,Warapu,Severely endangered,Papua New Guinea,300.0,1,300.0
1593,Vedda,Definitely endangered,Sri Lanka,300.0,1,300.0
2509,Vera'a,Definitely endangered,Vanuatu,300.0,1,300.0
1471,Ute (Utah),Severely endangered,United States of America,300.0,1,300.0
524,Green Gelao (Viet Nam),Critically endangered,Viet Nam,300.0,1,300.0
278,Tlingit (United States of America),Critically endangered,United States of America,300.0,1,300.0
1466,Northern Paiute (Oregon),Critically endangered,United States of America,300.0,1,300.0
1632,Shanenawa,Vulnerable,Brazil,300.0,1,300.0
2256,Phong,Definitely endangered,Lao People's Democratic Republic,300.0,1,300.0
2168,Faire Atta,Severely endangered,Philippines,300.0,1,300.0
2669,Duwet,Vulnerable,Papua New Guinea,300.0,1,300.0
2418,Green Gelao (China),Critically endangered,China,300.0,1,300.0
2699,Sissano,Critically endangered,Papua New Guinea,300.0,1,300.0
2088,Bathari,Critically endangered,Oman,300.0,1,300.0
1690,Aka,Critically endangered,India,300.0,1,300.0
1417,Bakole,Critically endangered,Cameroon,300.0,1,300.0
1402,Akum,Critically endangered,"Cameroon, Nigeria",600.0,2,300.0
364,Istro-Romanian,Severely endangered,Croatia,300.0,1,300.0
187,Gupapuyngu,Vulnerable,Australia,300.0,1,300.0
1884,Guatuso,Severely endangered,Costa Rica,300.0,1,300.0
592,Brokkat,Definitely endangered,Bhutan,300.0,1,300.0
2674,Kandas,Vulnerable,Papua New Guinea,300.0,1,300.0
313,Tuahka,Severely endangered,Nicaragua,300.0,1,300.0
1863,Tol,Critically endangered,Honduras,300.0,1,300.0
417,Tsakonian,Critically endangered,Greece,300.0,1,300.0
2570,Tause,Vulnerable,Indonesia,300.0,1,300.0
2080,Thaayorre,Definitely endangered,Australia,300.0,1,300.0
2569,Tarpia,Severely endangered,Indonesia,300.0,1,300.0
1397,Mono,Critically endangered,Cameroon,300.0,1,300.0
2546,Kwansu,Vulnerable,Indonesia,300.0,1,300.0
2193,Maniq,Definitely endangered,Thailand,300.0,1,300.0
706,Mangareva,Severely endangered,French Polynesia (France),300.0,1,300.0
2548,Legenyem,Vulnerable,Indonesia,300.0,1,300.0
1421,Kangjia,Severely endangered,China,300.0,1,300.0
1618,Kaxarari,Critically endangered,Brazil,300.0,1,300.0
787,Jicarilla Apache,Severely endangered,United States of America,300.0,1,300.0
934,Tilapa Otomí,Severely endangered,Mexico,292.0,1,292.0
1842,Paumarí,Severely endangered,Brazil,290.0,1,290.0
1700,Wayana (Brazil),Vulnerable,Brazil,288.0,1,288.0
1755,Guajá,Vulnerable,Brazil,283.0,1,283.0
284,Achagua,Severely endangered,Colombia,283.0,1,283.0
1319,Maniwaki Algonquin,Severely endangered,Canada,280.0,1,280.0
898,Alabama,Definitely endangered,United States of America,275.0,1,275.0
846,Cocopa (Arizona),Severely endangered,United States of America,275.0,1,275.0
1637,Miltu,Critically endangered,Chad,272.0,1,272.0
1665,Arara do Pará,Vulnerable,Brazil,271.0,1,271.0
2673,Kaki Ae,Vulnerable,Papua New Guinea,266.0,1,266.0
2356,Nisga'a,Severely endangered,Canada,265.0,1,265.0
946,"Zapotec of the Valleys, central",Severely endangered,Mexico,257.0,1,257.0
2487,Kundal Shahi,Definitely endangered,"India, Pakistan",500.0,2,250.0
414,South Saami,Severely endangered,"Norway, Sweden",500.0,2,250.0
1004,Chong,Severely endangered,"Cambodia, Thailand",500.0,2,250.0
2662,Bosilewa,Vulnerable,Papua New Guinea,250.0,1,250.0
2058,Caquinte Campa,Definitely endangered,Peru,250.0,1,250.0
2335,Kaibobo,Definitely endangered,Indonesia,250.0,1,250.0
138,Lillooet,Severely endangered,Canada,250.0,1,250.0
2227,Pear,Severely endangered,Cambodia,250.0,1,250.0
2564,Sause,Severely endangered,Indonesia,250.0,1,250.0
